date,open,high,close,low,volume,amount
2009-10-27,5.28,5.43,5.21,5.18,1417884.0,32926944.0
2009-10-28,5.2,5.49,5.49,5.18,2053119.0,48257464.0
2009-10-29,5.39,5.47,5.34,5.33,1137625.0,26649728.0
2009-10-30,5.43,5.47,5.26,5.25,1069441.0,24889986.0
2009-11-02,5.16,5.42,5.41,5.11,1043426.0,24150172.0
2009-11-03,5.41,5.62,5.51,5.41,1229396.0,29646302.0
2009-11-04,5.52,5.6,5.5,5.45,852197.0,20524386.0
2009-11-05,5.5,5.65,5.55,5.5,876280.0,21338548.0
2009-11-06,5.61,5.68,5.52,5.49,937480.0,22746130.0
2009-11-09,5.65,5.68,5.68,5.52,923770.0,22588148.0
2009-11-10,5.7,5.85,5.78,5.64,1072067.0,27005918.0
2009-11-12,5.8,6.14,6.02,5.8,1640585.0,43048088.0
2009-11-13,6.02,6.11,6.07,5.91,862634.0,22620986.0
2009-11-16,6.09,6.53,6.07,6.03,2045029.0,55799432.0
2009-11-17,6.02,6.32,6.18,5.97,1482130.0,39668948.0
2009-11-18,6.18,6.19,6.06,5.96,1289442.0,34115688.0
2009-11-19,6.12,6.14,6.05,6.01,1022005.0,27027478.0
2009-11-20,6.07,6.36,6.23,5.96,1675707.0,45221668.0
2009-11-23,6.23,6.45,6.4,6.19,1502849.0,41571228.0
2009-11-24,6.41,6.48,5.94,5.86,2811536.0,75208296.0
2009-11-25,5.89,6.16,6.12,5.87,1599353.0,42104604.0
2009-11-26,6.09,6.1,5.74,5.73,1502883.0,38902876.0
2009-11-27,5.73,5.96,5.91,5.64,2181585.0,55874728.0
2009-11-30,5.91,6.19,6.14,5.83,1497314.0,39382756.0
2009-12-01,6.11,6.24,6.19,6.05,1362743.0,36489020.0
2009-12-02,6.25,6.26,6.22,6.15,1162968.0,31506648.0
2009-12-03,6.22,6.36,6.27,6.12,1661696.0,45322868.0
2009-12-04,6.25,6.3,5.97,5.83,1367582.0,36010972.0
2009-12-07,5.98,6.04,5.98,5.87,899520.0,23327710.0
2009-12-08,6.04,6.05,5.92,5.87,755232.0,19478780.0
2009-12-09,5.91,5.98,5.79,5.77,848176.0,21716900.0
2009-12-10,5.79,6.09,6.08,5.79,1551473.0,40244432.0
2009-12-11,6.12,6.16,6.01,6.0,883286.0,23316736.0
2009-12-14,5.98,6.11,6.05,5.87,674012.0,17572206.0
2009-12-15,6.05,6.21,5.96,5.91,1541082.0,40663984.0
2009-12-16,5.96,6.22,6.17,5.87,2367748.0,62867108.0
2009-12-17,6.14,6.23,5.95,5.91,953643.0,25011726.0
2009-12-18,5.88,6.19,5.96,5.87,1706172.0,44978148.0
2009-12-21,5.96,6.19,6.17,5.96,1125946.0,30012176.0
2009-12-22,6.16,6.47,6.3,6.12,2731976.0,75264472.0
2009-12-23,6.3,6.88,6.69,6.21,3053946.0,86776624.0
2009-12-24,6.72,6.85,6.8,6.59,2417770.0,71039448.0
2009-12-25,6.87,7.27,7.27,6.71,2265684.0,68818544.0
2009-12-28,7.22,7.42,7.26,7.06,2276967.0,71622832.0
2009-12-29,7.24,7.24,7.09,6.97,1801517.0,55497964.0
2009-12-30,7.08,7.11,7.09,6.88,1650092.0,50315212.0
2009-12-31,7.08,7.17,7.1,6.89,1363211.0,41954840.0
2010-01-04,7.0,7.23,7.13,6.92,1088612.0,33683712.0
2010-01-05,7.06,7.45,7.42,7.02,1481053.0,47134460.0
2010-01-07,7.33,7.33,7.05,6.99,1601925.0,49616192.0
2010-01-08,6.97,7.03,6.88,6.69,1349218.0,40179620.0
2010-01-11,6.89,7.42,7.42,6.75,1694543.0,52902100.0
2010-01-12,7.34,7.75,7.53,7.34,1521377.0,50498949.0
2010-01-13,7.42,7.82,7.79,7.23,1449890.0,48831148.0
2010-01-14,7.71,8.11,7.85,7.6,1289366.0,44906428.0
2010-01-15,7.88,8.22,8.22,7.73,1578323.0,55302328.0
2010-01-18,8.22,8.48,8.27,7.95,2120365.0,75992232.0
2010-01-19,8.26,8.26,8.03,7.95,812366.0,28553292.0
2010-01-20,8.05,8.42,8.07,7.91,1705730.0,60538480.0
2010-01-21,8.08,8.11,7.84,7.75,1227011.0,42175680.0
2010-01-22,7.79,7.98,7.89,7.55,1545871.0,52465092.0
2010-01-25,7.68,7.96,7.6,7.45,1510236.0,50277512.0
2010-01-26,7.57,7.57,7.34,7.34,869227.0,28004952.0
2010-01-27,7.34,7.93,7.63,7.29,1168736.0,38813284.0
2010-01-28,7.67,7.86,7.86,7.67,559414.0,19075410.0
2010-01-29,7.86,8.09,7.9,7.77,805714.0,27820244.0
2010-02-01,7.82,7.98,7.84,7.56,518335.0,17524672.0
2010-02-02,7.84,8.27,7.93,7.84,1082679.0,38142544.0
2010-02-03,8.02,8.13,7.63,7.31,1773555.0,59294484.0
2010-02-04,7.65,7.85,7.7,7.34,775558.0,25941432.0
2010-02-05,7.54,7.67,7.64,7.45,373992.0,12363648.0
2010-02-08,7.57,7.74,7.72,7.57,237046.0,7935755.0
2010-02-09,7.74,8.05,8.03,7.63,645869.0,22265904.0
2010-02-10,8.04,8.25,8.03,7.98,486041.0,17089558.0
2010-02-11,8.03,8.17,8.13,8.0,306441.0,10832994.0
2010-02-12,8.13,8.46,8.42,8.06,584386.0,21274660.0
2010-02-22,8.42,8.6,8.48,8.29,555367.0,20659930.0
2010-02-23,8.48,8.56,8.33,8.05,834440.0,30029406.0
2010-02-25,8.36,8.6,8.38,8.27,1148925.0,42040516.0
2010-02-26,8.38,8.44,8.38,8.26,612905.0,22306070.0
2010-03-01,8.38,8.52,8.42,8.29,692279.0,25500344.0
2010-03-02,8.42,8.42,8.23,8.22,1337933.0,48298576.0
2010-03-03,8.23,8.37,8.35,8.12,888421.0,32004826.0
2010-03-04,8.45,8.6,8.46,8.35,931907.0,34392760.0
2010-03-05,8.46,9.01,8.88,8.4,1738367.0,66626136.0
2010-03-08,8.83,9.0,8.91,8.65,924962.0,35769716.0
2010-03-09,8.79,9.09,8.77,8.72,764390.0,29790310.0
2010-03-10,8.76,8.84,8.53,8.5,787838.0,29528854.0
2010-03-11,8.5,8.62,8.22,8.03,818715.0,29800750.0
2010-03-12,8.25,8.38,8.19,8.14,477733.0,17245784.0
2010-03-15,8.21,8.44,8.43,8.11,508774.0,18312710.0
2010-03-16,8.42,8.48,8.43,8.22,585269.0,21269126.0
2010-03-17,8.52,8.57,8.57,8.32,847403.0,31252188.0
2010-03-18,8.39,8.52,8.35,8.16,629492.0,23001240.0
2010-03-19,8.34,8.45,8.4,8.25,382580.0,13981130.0
2010-03-22,8.48,8.48,8.22,8.14,717038.0,25806356.0
2010-03-23,8.21,8.33,8.28,8.21,468433.0,16882202.0
2010-03-24,8.28,8.41,8.39,8.11,902768.0,32391510.0
2010-03-25,8.34,8.8,8.62,8.33,979292.0,36690320.0
2010-03-26,8.62,8.66,8.57,8.46,418047.0,15607000.0
2010-03-29,8.57,8.66,8.41,8.38,976839.0,35958676.0
2010-03-30,8.42,8.46,8.45,8.22,2015105.0,73624904.0
2010-03-31,8.46,8.57,8.54,8.32,1257705.0,46198372.0
2010-04-01,8.53,8.89,8.78,8.44,1492909.0,56969968.0
2010-04-02,8.69,8.87,8.84,8.69,634143.0,24316154.0
2010-04-06,8.84,8.84,8.69,8.57,1361264.0,51500900.0
2010-04-08,8.69,8.69,8.53,8.41,1309938.0,48484096.0
2010-04-09,8.53,8.77,8.77,8.44,2164646.0,81284496.0
2010-04-12,8.71,9.17,9.17,8.71,2050542.0,80956872.0
2010-04-13,9.17,9.17,8.89,8.76,845601.0,32994870.0
2010-04-14,8.89,9.12,9.1,8.83,698710.0,27401322.0
2010-04-15,9.1,9.28,9.09,8.87,463504.0,18248976.0
2010-04-16,9.08,9.2,9.19,8.91,748512.0,29858108.0
2010-04-19,9.18,9.28,9.01,9.01,648988.0,25817690.0
2010-04-20,9.01,9.17,9.16,8.87,786693.0,30912484.0
2010-04-21,9.15,9.95,9.8,9.08,2023528.0,83770336.0
2010-04-22,9.74,10.05,10.05,9.52,1460232.0,62515516.0
2010-04-23,10.05,10.19,9.24,9.05,1765886.0,73017520.0
2010-04-26,9.1,9.22,8.8,8.6,1381878.0,53071984.0
2010-04-27,8.8,8.99,8.98,8.46,1999852.0,76286752.0
2010-04-28,8.25,8.82,8.71,8.25,736551.0,27856382.0
2010-04-29,8.66,8.76,7.84,7.84,2549242.0,89689392.0
2010-04-30,7.84,7.84,7.38,7.06,2865114.0,90276136.0
2010-05-04,7.26,7.68,7.66,7.11,1200381.0,38684144.0
2010-05-05,7.64,7.86,7.77,7.46,621259.0,20898932.0
2010-05-06,7.72,7.9,7.66,7.57,583336.0,19647426.0
2010-05-07,7.52,7.68,7.23,7.11,737712.0,23634240.0
2010-05-10,7.23,7.33,7.17,6.51,932396.0,28026766.0
2010-05-11,7.21,7.32,7.07,6.85,583391.0,18076248.0
2010-05-12,7.07,7.07,6.89,6.57,719679.0,21341552.0
2010-05-13,6.89,7.39,7.29,6.81,1012158.0,31304972.0
2010-05-14,7.15,7.45,7.36,7.15,490736.0,15758761.0
2010-05-17,7.29,7.29,7.08,6.88,763687.0,23685472.0
2010-05-18,7.08,7.29,7.26,6.88,1078073.0,33162758.0
2010-05-19,7.17,7.49,7.43,7.02,617991.0,19630150.0
2010-05-20,7.4,7.54,7.36,7.28,441250.0,14163367.0
2010-05-21,7.21,7.54,7.43,7.14,360647.0,11579052.0
2010-05-24,7.43,7.76,7.72,7.43,1090218.0,36213360.0
2010-05-25,7.7,7.7,7.54,7.45,327473.0,10718818.0
2010-05-26,7.45,7.63,7.23,7.17,630253.0,20074800.0
2010-05-27,7.26,7.27,7.23,7.08,765348.0,23781700.0
2010-05-28,7.29,7.4,7.33,7.23,822959.0,26074076.0
2010-05-31,7.24,7.4,7.25,7.22,617284.0,19591108.0
2010-06-01,7.24,7.26,6.85,6.69,718709.0,21770190.0
2010-06-02,6.8,6.91,6.76,6.52,1586846.0,45777176.0
2010-06-03,6.78,6.83,6.58,6.48,1508645.0,43689360.0
2010-06-04,6.52,6.52,6.41,6.29,2475707.0,68301872.0
2010-06-07,6.36,6.9,6.87,6.3,2838869.0,81610056.0
2010-06-08,6.87,7.06,7.0,6.76,1683679.0,50456532.0
2010-06-09,6.98,7.25,7.14,6.98,1201616.0,37006708.0
2010-06-10,7.14,7.22,7.11,7.01,961327.0,29757262.0
2010-06-11,7.11,7.35,7.15,7.09,996178.0,31211850.0
2010-06-17,7.16,7.29,7.28,7.13,1407185.0,43998064.0
2010-06-18,7.2,7.21,6.71,6.66,2621772.0,78003688.0
2010-06-21,6.66,6.8,6.71,6.48,1852475.0,53683164.0
2010-06-22,6.71,6.8,6.76,6.66,795035.0,23172378.0
2010-06-23,6.75,6.75,6.55,6.24,11130815.0,305061280.0
2010-06-24,6.35,6.47,6.39,6.28,2774772.0,76564368.0
2010-06-25,6.36,6.43,6.38,5.95,4215194.0,112426136.0
2010-06-28,6.3,6.3,6.08,5.98,2089029.0,55002232.0
2010-06-29,6.08,6.1,5.6,5.56,2921311.0,73850712.0
2010-06-30,5.55,5.71,5.6,5.32,1449206.0,34473928.0
2010-07-01,5.56,5.66,5.43,5.43,550089.0,13149572.0
2010-07-02,5.43,5.43,5.22,5.09,1314143.0,29627046.0
2010-07-05,5.18,5.36,5.32,5.06,738235.0,16706134.0
2010-07-06,5.32,5.62,5.55,5.28,1427080.0,34091696.0
2010-07-07,5.55,5.76,5.7,5.51,822745.0,20106490.0
2010-07-08,5.7,5.78,5.61,5.52,976248.0,23686296.0
2010-07-09,5.58,6.02,5.87,5.56,2048069.0,51902732.0
2010-07-12,5.87,6.03,5.9,5.85,815582.0,20954394.0
2010-07-13,5.9,5.9,5.79,5.72,324401.0,8104689.0
2010-07-14,5.78,6.0,5.87,5.78,470733.0,11981720.0
2010-07-15,5.55,5.69,5.48,5.39,2330774.0,55929724.0
2010-07-16,5.43,5.43,5.37,5.28,928969.0,21440340.0
2010-07-19,5.32,5.52,5.52,5.32,477254.0,11213590.0
2010-07-20,5.47,6.07,6.07,5.47,3476726.0,89242376.0
2010-07-21,6.06,6.39,6.18,5.97,3538184.0,95680520.0
2010-07-22,6.17,6.29,6.27,6.08,923541.0,24754518.0
2010-07-23,6.27,6.43,6.27,6.2,1159033.0,31620440.0
2010-07-26,6.28,6.38,6.34,6.13,1020607.0,27608006.0
2010-07-27,6.33,6.47,6.45,6.22,1049759.0,28969230.0
2010-07-28,6.45,6.67,6.61,6.36,957163.0,27141602.0
2010-07-29,6.59,6.7,6.51,6.46,1528077.0,43219184.0
2010-07-30,6.51,6.62,6.54,6.5,679411.0,19238644.0
2010-08-02,6.54,6.58,6.57,6.46,2064425.0,58377756.0
2010-08-03,6.61,6.72,6.55,6.55,1154809.0,33074474.0
2010-08-04,6.5,6.52,6.41,6.29,1509693.0,41553440.0
2010-08-05,6.43,6.55,6.54,6.34,1370963.0,38358312.0
2010-08-06,6.55,6.66,6.62,6.48,1978513.0,56538252.0
2010-08-09,6.63,7.19,7.09,6.63,2733342.0,82800976.0
2010-08-10,7.06,7.17,7.12,6.85,1737793.0,52554736.0
2010-08-11,7.05,7.13,6.94,6.83,1190455.0,35675444.0
2010-08-12,6.94,7.07,6.85,6.85,903410.0,27156948.0
2010-08-13,6.88,6.96,6.92,6.57,1092346.0,31875560.0
2010-08-16,6.83,7.17,7.15,6.73,1547692.0,46869712.0
2010-08-17,7.15,7.32,7.15,7.13,804082.0,25130496.0
2010-08-18,7.13,7.24,7.07,7.01,476759.0,14575716.0
2010-08-19,7.04,7.17,7.08,7.0,605251.0,18592658.0
2010-08-20,7.09,7.14,6.89,6.89,528310.0,15952086.0
2010-08-23,6.89,7.05,7.02,6.83,322302.0,9646245.0
2010-08-24,7.01,7.23,7.1,6.84,626251.0,19053606.0
2010-08-25,7.1,7.17,7.1,6.83,588626.0,17854058.0
2010-08-26,7.11,7.14,7.05,6.96,280839.0,8560441.0
2010-08-30,7.07,7.6,7.43,6.99,1099194.0,35092932.0
2010-08-31,7.44,7.59,7.47,7.33,801344.0,25972398.0
2010-09-01,7.47,7.61,7.31,7.22,563318.0,17997818.0
2010-09-02,7.36,7.89,7.63,7.33,1363293.0,45036188.0
2010-09-03,7.63,7.89,7.82,7.54,1161749.0,38805756.0
2010-09-06,7.85,8.01,7.82,7.68,1273716.0,43076572.0
2010-09-07,7.82,7.82,7.81,7.45,1004305.0,32793560.0
2010-09-08,7.75,7.82,7.77,7.55,790599.0,26195660.0
2010-09-09,7.92,7.92,7.62,7.54,1020919.0,33984748.0
2010-09-10,7.54,7.86,7.83,7.54,1448526.0,48472144.0
2010-09-13,8.1,8.12,7.86,7.73,1837469.0,62533404.0
2010-09-14,7.82,7.82,7.8,7.68,992523.0,33224218.0
2010-09-15,7.8,7.8,7.4,7.4,1221000.0,39795812.0
2010-09-16,7.53,7.55,7.01,6.71,2715295.0,81602408.0
2010-09-17,6.78,6.99,6.84,6.78,908728.0,26972646.0
2010-09-20,6.89,6.89,6.79,6.66,730049.0,21271310.0
2010-09-21,6.97,7.12,7.03,6.85,1371204.0,41348100.0
2010-09-27,7.03,7.15,7.14,7.0,775841.0,23657564.0
2010-09-28,7.1,7.1,6.92,6.83,669215.0,20158956.0
2010-09-29,6.95,7.02,6.99,6.78,664103.0,19960114.0
2010-09-30,6.99,6.99,6.95,6.76,299514.0,8930466.0
2010-10-08,6.96,7.07,7.0,6.89,773278.0,23432456.0
2010-10-11,7.0,7.49,7.36,7.0,2621921.0,83267432.0
2010-10-12,7.38,7.38,7.19,7.17,957050.0,29864220.0
2010-10-13,7.22,7.55,7.42,7.08,1313416.0,41942896.0
2010-10-14,7.54,7.54,6.98,6.98,1010012.0,31470354.0
2010-10-15,6.92,6.98,6.94,6.36,3023674.0,87344736.0
2010-10-18,6.89,6.89,6.57,6.48,1343360.0,38318092.0
2010-10-19,6.54,6.69,6.64,6.54,931508.0,26692484.0
2010-10-20,6.57,6.7,6.63,6.45,1028170.0,29206718.0
2010-10-21,6.64,6.69,6.54,6.48,1208558.0,34210828.0
2010-10-22,6.59,6.63,6.59,6.48,1360130.0,38318940.0
2010-10-25,6.61,6.83,6.72,6.61,2234594.0,64742108.0
2010-10-26,6.8,6.8,6.71,6.65,1496554.0,43359420.0
2010-10-27,6.72,6.83,6.77,6.66,1692388.0,49442164.0
2010-10-28,6.77,7.23,7.22,6.77,2859365.0,87207568.0
2010-10-29,7.17,7.17,7.0,6.62,2083747.0,62739048.0
2010-11-01,7.0,7.29,7.24,6.99,1863344.0,57730636.0
2010-11-02,7.29,7.97,7.75,7.25,4460999.0,149413696.0
2010-11-03,7.57,7.78,7.64,7.47,1872437.0,61738376.0
2010-11-04,7.52,7.75,7.6,7.52,1608885.0,52655164.0
2010-11-05,7.61,7.87,7.73,7.55,1560217.0,52146524.0
2010-11-08,7.73,7.98,7.9,7.63,1820116.0,61508668.0
2010-11-09,7.82,7.93,7.66,7.63,1480489.0,49484912.0
2010-11-10,7.54,7.77,7.64,7.54,1579237.0,52029560.0
2010-11-11,7.57,7.69,7.52,7.52,1567138.0,51350540.0
2010-11-12,7.5,7.52,7.0,6.98,1547588.0,48208732.0
2010-11-15,7.02,7.2,7.03,6.86,1328537.0,40424804.0
2010-11-17,6.83,7.03,6.67,6.57,1447232.0,42691476.0
2010-11-18,6.68,6.85,6.7,6.46,987016.0,28245776.0
2010-11-19,6.78,6.84,6.83,6.55,1137634.0,32996392.0
2010-11-22,6.84,7.17,7.05,6.76,947472.0,28840160.0
2010-11-23,7.06,7.08,6.96,6.76,749275.0,22435348.0
2010-11-24,6.92,7.16,7.1,6.88,825673.0,25057808.0
2010-11-25,7.11,7.37,7.06,7.0,859814.0,26643228.0
2010-11-26,7.01,7.35,7.35,7.01,1218322.0,38065604.0
2010-11-29,7.36,7.48,7.36,7.22,1259634.0,40172612.0
2010-11-30,7.32,7.51,7.36,6.88,1067169.0,33204366.0
2010-12-01,7.24,7.35,7.25,7.1,873451.0,27088470.0
2010-12-02,7.3,7.35,7.23,7.17,738726.0,23181704.0
2010-12-03,7.22,7.26,7.09,7.06,615321.0,18982436.0
2010-12-06,7.08,7.08,7.04,6.97,522144.0,15831257.0
2010-12-07,7.0,7.22,7.17,6.92,500949.0,15208812.0
2010-12-08,7.17,7.31,7.23,7.17,538856.0,16843212.0
2010-12-09,7.15,7.38,7.17,7.15,1763921.0,55581684.0
2010-12-10,7.06,7.37,7.24,6.97,903825.0,28124374.0
2010-12-13,7.25,7.57,7.49,7.24,1617806.0,52089400.0
2010-12-14,7.58,7.71,7.71,7.51,1437756.0,47545940.0
2010-12-15,7.71,7.94,7.9,7.64,2574603.0,86978320.0
2010-12-17,7.84,8.44,8.17,7.84,2338807.0,83091032.0
2010-12-20,8.31,8.31,7.93,7.8,1600893.0,55486012.0
2010-12-21,7.97,8.4,8.06,7.97,1445455.0,51230756.0
2010-12-22,8.06,8.17,7.95,7.91,1203858.0,41826376.0
2010-12-23,7.91,8.01,7.73,7.73,714551.0,24318232.0
2010-12-24,7.74,7.82,7.46,7.38,847046.0,27548394.0
2010-12-27,7.45,7.69,7.28,7.25,994049.0,32266390.0
2010-12-28,7.31,7.46,7.39,7.2,702119.0,22189596.0
2010-12-29,7.29,7.63,7.61,7.29,933497.0,30216838.0
2010-12-30,7.63,7.97,7.96,7.52,1226484.0,41577468.0
2010-12-31,7.96,8.1,8.07,7.86,1091941.0,37674904.0
2011-01-04,7.94,8.09,7.87,7.82,1207557.0,41099212.0
2011-01-05,7.86,7.95,7.82,7.75,497892.0,16873960.0
2011-01-06,7.82,7.89,7.79,7.77,380620.0,12878424.0
2011-01-07,7.84,7.84,7.65,7.52,964527.0,32020096.0
2011-01-10,7.64,7.64,7.29,7.17,1599050.0,50518316.0
2011-01-11,7.14,7.37,7.15,6.94,1828056.0,56283616.0
2011-01-12,7.16,7.43,7.41,7.1,517125.0,16245900.0
2011-01-13,7.5,7.5,7.29,7.2,394317.0,12481990.0
2011-01-14,7.21,7.26,6.91,6.91,737150.0,22370088.0
2011-01-17,7.06,7.06,6.63,6.41,1277803.0,36413404.0
2011-01-18,6.46,6.63,6.49,6.36,516334.0,14502813.0
2011-01-19,6.54,6.55,6.52,6.43,1184134.0,33171336.0
2011-01-20,6.52,6.53,6.15,6.02,1512648.0,41122388.0
2011-01-21,6.02,6.3,5.97,5.88,1907798.0,49625648.0
2011-01-24,5.93,5.97,5.57,5.57,1973638.0,48659324.0
2011-01-25,5.58,5.58,5.51,5.4,1313462.0,31287734.0
2011-01-26,5.57,5.98,5.97,5.57,2001232.0,50074948.0
2011-01-27,5.97,6.15,6.01,5.8,1077752.0,27901642.0
2011-01-28,5.99,6.2,6.1,5.95,926035.0,24220826.0
2011-01-31,5.9,6.27,6.21,5.9,681724.0,18190398.0
2011-02-01,6.22,6.26,6.15,6.11,477684.0,12758405.0
2011-02-09,6.13,6.31,6.25,5.98,659151.0,17775170.0
2011-02-10,6.29,6.83,6.66,6.29,1675794.0,48238264.0
2011-02-14,6.62,6.71,6.6,6.44,1489370.0,42306084.0
2011-02-15,6.55,6.64,6.46,6.46,1145109.0,32339030.0
2011-02-16,6.46,6.54,6.51,6.45,654783.0,18400174.0
2011-02-17,6.49,6.49,6.46,6.31,1260158.0,34795936.0
2011-02-18,6.41,6.79,6.66,6.4,1550138.0,44433744.0
2011-02-21,6.63,7.33,7.11,6.54,2269446.0,69142472.0
2011-02-22,7.1,7.63,7.32,7.1,3356166.0,107313824.0
2011-02-23,7.29,7.42,7.22,7.13,1003675.0,31482110.0
2011-02-24,7.15,7.35,7.17,7.13,1153636.0,35992304.0
2011-02-25,7.17,7.24,7.06,6.94,813871.0,24870908.0
2011-02-28,7.05,7.43,7.36,7.05,1633771.0,51685596.0
2011-03-01,7.4,7.42,7.29,7.21,1391061.0,43884996.0
2011-03-02,7.29,7.46,7.42,7.21,946952.0,30053648.0
2011-03-03,7.45,7.45,7.06,6.94,1282275.0,39824828.0
2011-03-04,7.06,7.17,6.83,6.8,1962870.0,58290892.0
2011-03-07,6.83,6.94,6.9,6.72,2356959.0,69336768.0
2011-03-08,6.86,7.03,6.99,6.8,937398.0,28114248.0
2011-03-09,6.94,7.02,6.89,6.81,921885.0,27571340.0
2011-03-10,6.83,7.29,7.21,6.83,1836963.0,56756368.0
2011-03-11,7.17,7.28,7.22,7.14,1829612.0,57015704.0
2011-03-14,7.2,7.4,7.33,7.17,1026695.0,32298628.0
2011-03-15,7.3,7.33,7.0,6.94,1069813.0,32974578.0
2011-03-16,7.03,7.31,7.24,7.03,1182943.0,37003312.0
2011-03-17,7.24,7.62,7.4,7.14,3058140.0,99048928.0
2011-03-18,7.4,7.61,7.32,7.31,2751627.0,89177960.0
2011-03-21,7.26,7.4,7.08,7.08,903824.0,28106950.0
2011-03-22,7.17,7.17,7.02,6.93,796544.0,24103022.0
2011-03-23,7.0,7.09,6.87,6.82,1218920.0,36599464.0
2011-03-24,6.87,6.99,6.96,6.36,2779565.0,81010112.0
2011-03-25,6.83,6.87,6.76,6.71,1570213.0,45987676.0
2011-03-28,6.77,6.85,6.64,6.64,1546485.0,45100652.0
2011-03-29,6.61,6.72,6.48,6.42,1174006.0,32968770.0
2011-03-30,6.48,6.51,6.36,6.34,1703132.0,47166808.0
2011-03-31,6.37,6.43,6.36,6.27,719858.0,19772578.0
2011-04-01,6.39,6.54,6.53,6.38,1887830.0,52968088.0
2011-04-06,6.54,6.61,6.34,6.29,1321210.0,36561740.0
2011-04-07,6.34,6.38,6.25,6.12,1680694.0,45214872.0
2011-04-08,6.3,6.51,6.34,6.26,2271250.0,62540320.0
2011-04-11,6.43,6.66,6.5,6.34,3118899.0,87796376.0
2011-04-12,6.52,6.79,6.74,6.5,2750309.0,79923752.0
2011-04-13,6.76,6.98,6.77,6.73,2375431.0,70291472.0
2011-04-14,6.83,6.89,6.71,6.66,2189963.0,63930564.0
2011-04-15,6.76,6.82,6.66,6.59,1632965.0,46821380.0
2011-04-18,6.62,6.79,6.76,6.54,1965676.0,56611084.0
2011-04-19,6.71,6.88,6.86,6.63,1419934.0,41589196.0
2011-04-20,6.83,6.96,6.91,6.83,1801757.0,53881388.0
2011-04-21,7.02,7.02,6.83,6.8,1165723.0,34584128.0
2011-04-22,6.83,6.86,6.75,6.72,811168.0,23756004.0
2011-04-25,6.73,6.81,6.48,6.46,1046892.0,29899048.0
2011-04-26,6.48,6.52,6.25,6.22,2422053.0,65863092.0
2011-04-27,6.26,6.35,6.29,6.24,694839.0,18870708.0
2011-04-29,6.22,6.29,6.29,6.03,1295140.0,34779560.0
2011-05-03,6.3,6.38,6.38,6.21,606036.0,16508491.0
2011-05-04,6.36,6.43,6.25,6.25,815589.0,22192802.0
2011-05-05,6.19,6.31,6.24,6.14,636664.0,17027910.0
2011-05-06,6.2,6.3,6.24,6.17,719877.0,19448472.0
2011-05-09,6.25,6.32,6.3,6.25,558572.0,15191138.0
2011-05-10,6.32,6.35,6.32,6.3,763524.0,20845880.0
2011-05-11,6.33,6.38,6.36,6.29,993584.0,27253184.0
2011-05-12,6.32,6.32,6.23,6.22,746564.0,20187732.0
2011-05-13,6.18,6.27,6.27,6.14,586438.0,15737709.0
2011-05-16,6.29,6.3,6.22,6.17,595905.0,16012593.0
2011-05-17,6.18,6.25,6.2,6.07,788470.0,20980756.0
2011-05-18,6.22,6.22,6.21,6.14,562393.0,15008502.0
2011-05-19,6.21,6.24,6.2,6.15,529998.0,14174815.0
2011-05-20,6.17,6.2,6.02,6.02,651585.0,17122418.0
2011-05-23,5.97,5.97,5.77,5.66,1494725.0,37211252.0
2011-05-24,5.77,5.78,5.73,5.7,540587.0,13418510.0
2011-05-25,5.75,5.81,5.78,5.7,584400.0,14586425.0
2011-05-26,5.78,5.87,5.77,5.71,304588.0,7601220.0
2011-05-27,5.75,5.78,5.67,5.6,502527.0,12289595.0
2011-05-30,5.67,5.67,5.41,5.38,1203949.0,28531428.0
2011-05-31,5.4,5.53,5.51,5.37,701201.0,16453685.0
2011-06-01,5.51,5.69,5.64,5.44,595682.0,14361974.0
2011-06-02,5.58,5.58,5.53,5.46,391314.0,9323829.0
2011-06-03,5.55,5.63,5.59,5.53,565701.0,13676163.0
2011-06-07,5.7,5.71,5.63,5.61,594054.0,14548570.0
2011-06-09,5.73,5.78,5.56,5.55,579347.0,14107583.0
2011-06-10,5.55,5.67,5.66,5.55,602382.0,14572065.0
2011-06-13,5.66,5.8,5.77,5.41,898174.0,13689828.0
2011-06-14,5.75,6.02,5.9,5.75,2546463.0,40475364.0
2011-06-15,5.9,6.2,5.93,5.9,2438623.0,39715004.0
2011-06-16,5.87,5.95,5.74,5.71,865866.0,13511338.0
2011-06-17,5.66,5.81,5.69,5.57,629544.0,9605829.0
2011-06-20,5.69,5.69,5.55,5.44,719681.0,10650856.0
2011-06-21,5.48,5.63,5.55,5.44,930397.0,13720754.0
2011-06-22,5.55,5.56,5.54,5.46,1033336.0,15218068.0
2011-06-23,5.54,5.65,5.65,5.45,1259439.0,18778460.0
2011-06-24,5.63,5.83,5.82,5.6,2993955.0,46335564.0
2011-06-27,5.82,6.11,6.03,5.75,2793449.0,44370680.0
2011-06-28,6.02,6.02,5.91,5.82,2279715.0,35961576.0
2011-06-29,5.92,5.94,5.82,5.76,1775257.0,27753652.0
2011-06-30,5.85,5.96,5.95,5.78,2956069.0,46532536.0
2011-07-01,6.01,6.11,6.03,5.97,3112470.0,50521164.0
2011-07-04,6.01,6.21,6.16,6.01,2896415.0,47711524.0
2011-07-05,6.25,6.3,6.14,6.11,2058655.0,34213908.0
2011-07-06,6.12,6.2,6.19,6.09,2402093.0,39499604.0
2011-07-07,6.21,6.38,6.33,6.19,4815051.0,81389728.0
